id,v1,v2,v3,v4,v5,price,v6,v7,v8,zipcode,made_purchase
20737,2,1,1,0,3,142,0,1,9,92114,0
49310,2,1,1,0,4,119,0,1,8,92345,0
31845,1,2,1,0,5,109,0,1,8,94501,0
16325,2,2,1,2,2,172,0,1,9,98284,0
47625,2,2,1,0,5,129,0,1,9,94601,0
5450,2,1,1,0,5,200,0,1,10,92024,0
49476,2,2,3,0,0,111,0,1,8,94112,0
16461,2,2,1,0,3,200,0,1,9,92683,0
44777,2,2,1,0,2,367,0,1,7,90805,0
57324,1,3,1,0,8,131,0,1,3,96023,0
4844,2,1,2,7,5,112,7,5,4,98112,1
50795,2,1,3,0,0,102,0,1,8,95008,0
47695,2,1,1,0,6,98,0,1,8,95618,0
22899,1,1,1,0,6,73,0,1,9,91934,0
19476,2,2,1,0,2,74,0,1,7,94806,0
12184,2,2,1,0,3,200,0,1,8,91206,0
33849,2,1,1,0,3,92,0,1,7,94612,0
52793,2,3,1,0,5,150,0,2,8,90242,1
31490,1,2,1,0,4,131,0,1,4,94107,0
34892,1,2,1,0,2,457,0,1,8,90650,0
39574,1,2,1,7,3,132,7,1,8,97215,0
31499,2,2,1,0,3,151,0,3,7,95618,1
30307,2,1,1,0,5,92,0,1,8,94110,0
961,2,2,1,0,3,171,0,1,10,94110,0
2836,2,1,1,0,5,87,0,2,8,90006,1
55240,2,1,2,2,3,92,7,1,4,98406,0
45725,1,2,1,0,3,73,0,3,9,94703,0
11952,1,3,1,4,4,240,4,1,5,99207,0
38649,2,1,1,0,8,147,0,1,8,92264,0
38857,2,2,1,0,2,297,0,1,8,90020,0
23492,2,2,1,0,4,153,0,1,7,94109,0
48278,1,2,1,0,3,250,0,2,10,92617,0
32511,1,2,1,0,3,143,0,1,8,94133,1
52605,2,1,2,7,3,116,8,1,4,98021,0
32884,1,3,1,0,4,142,0,2,10,95864,0
53846,2,2,1,6,0,122,0,1,8,98125,0
34912,2,1,1,0,4,74,0,1,2,94402,0
25166,2,-1,1,0,5,200,0,1,8,90057,0
56431,1,3,1,0,4,360,0,1,7,90292,0
42135,2,2,1,0,3,166,0,1,5,94605,1
24561,2,2,1,5,4,157,7,5,9,97266,1
1092,2,3,1,4,4,138,6,1,9,98006,0
33677,2,2,1,0,3,180,0,1,4,94531,1
29121,2,1,1,0,8,112,0,1,2,91343,0
52211,2,-1,1,0,3,200,0,1,9,95630,0
48299,2,2,1,0,4,229,0,1,4,90006,0
50749,1,2,1,0,3,195,0,1,7,94112,0
21860,2,1,1,4,5,129,6,5,4,97070,0
51927,1,2,1,5,3,131,5,5,8,97006,1
8992,1,2,1,6,3,192,8,3,8,98122,1
16744,2,2,1,0,5,128,0,3,8,90260,1
39611,1,2,1,0,3,66,0,1,3,92553,0
58069,2,1,1,0,4,59,0,1,7,94536,0
34622,1,1,1,0,3,138,0,1,7,90291,1
31285,2,2,1,0,4,164,0,1,3,90025,0
3612,1,2,2,3,5,243,5,5,8,98387,1
57569,2,1,1,7,4,88,8,1,7,98052,0
7143,2,2,1,0,2,195,0,2,7,95117,1
5250,2,2,1,0,4,200,0,1,8,92805,0
52322,2,2,1,4,3,120,7,3,5,97212,0
30200,2,1,2,6,5,202,5,1,8,97045,0
20049,1,2,1,0,3,141,0,5,4,92411,0
53126,1,2,1,6,3,91,0,4,8,97701,1
1900,2,1,1,0,8,83,0,1,7,90046,0
14092,1,2,1,0,3,117,0,1,3,94131,0
40777,1,2,1,0,2,130,0,1,3,94134,0
13414,2,2,3,0,4,82,0,1,3,95691,1
18918,1,2,1,0,3,224,0,1,10,91607,0
10334,2,2,1,6,0,34,0,1,8,94301,0
47601,2,2,1,0,2,188,0,1,7,95608,0
8689,2,2,1,0,2,157,0,1,2,92504,1
48864,1,2,1,0,3,81,0,1,9,92126,0
19659,1,3,3,4,4,120,6,1,3,97304,0
22223,2,3,1,0,7,91,0,1,5,92555,0
37401,1,2,1,0,6,316,0,1,8,94603,0
5739,2,1,1,0,2,144,0,1,4,94131,0
1307,2,-1,3,0,0,200,0,1,8,93101,0
58974,2,2,1,6,3,106,8,4,9,97224,0
34678,2,1,1,0,4,116,0,1,9,92604,0
46429,1,2,1,0,3,200,0,1,8,94109,0
52965,2,3,1,0,4,109,0,1,7,94301,0
44827,1,1,1,0,6,104,0,1,4,94530,1
58148,2,2,1,2,3,118,3,2,3,97220,0
2622,2,2,1,0,3,235,0,1,7,91303,0
53644,2,2,1,6,0,406,0,1,8,94123,0
51393,2,2,1,0,4,187,0,1,8,94112,0
46043,2,2,1,6,3,164,7,3,4,97212,1
22375,2,1,1,0,3,93,0,1,4,90065,0
2501,2,2,1,6,0,36,0,1,8,94061,0
21637,2,1,1,0,6,132,0,1,8,91977,1
16254,1,1,2,2,7,86,8,1,10,98112,0
50495,1,1,1,0,3,184,0,1,10,93535,0
21517,2,1,1,6,3,144,6,3,8,97266,1
18078,1,2,1,0,2,553,0,1,6,91040,0
45070,2,1,1,0,5,205,0,1,8,95843,0
50157,2,1,1,7,3,84,7,1,3,98683,0
27186,2,1,1,0,4,200,0,1,5,94301,0
43317,2,2,3,6,3,228,5,2,7,98001,0
6179,2,1,2,7,6,128,8,1,5,98201,0
13060,1,3,1,0,4,156,0,1,3,92704,0
56631,2,2,1,6,0,34,0,1,8,94403,0
44644,1,2,1,0,4,192,0,1,1,92627,1
48615,1,2,1,0,4,99,0,5,7,94105,1
24800,2,2,1,0,3,176,0,5,2,94116,0
35251,1,1,3,0,4,95,0,1,4,94122,1
47418,1,1,1,6,4,183,0,1,8,98103,0
52735,2,1,3,0,4,122,0,1,8,92111,1
22864,2,2,1,0,4,307,0,1,7,94108,0
5362,1,2,1,2,2,201,3,1,3,99208,0
37142,2,1,1,0,3,150,0,1,4,95610,0
44257,1,3,1,0,7,200,0,1,8,94019,0
5068,1,2,3,0,3,185,0,1,8,90404,1
17837,2,2,1,6,2,126,5,5,7,98178,0
36475,2,1,1,5,3,104,5,1,9,98115,0
44687,1,3,2,4,7,124,8,3,9,98926,0
54427,2,1,1,0,3,200,0,1,6,95210,0
28235,2,2,1,0,7,200,0,1,8,95437,0
33657,2,2,1,0,2,244,0,1,3,92111,0
43716,1,2,1,0,2,168,0,1,4,90024,0
50886,2,2,1,0,6,61,0,1,8,95833,0
53953,2,2,1,0,3,127,0,1,8,94122,0
3346,1,2,1,2,2,209,0,1,4,97008,0
29844,1,3,1,0,6,145,0,1,1,94063,1
20802,2,2,1,0,4,146,0,2,8,92504,1
50176,1,2,1,0,3,200,0,1,7,90064,0
47854,2,2,1,0,4,355,0,1,8,94118,0
6963,2,2,3,0,2,149,0,1,8,92704,0
42289,2,2,1,6,0,390,0,1,8,94502,0
13960,2,2,1,0,4,156,0,1,1,90631,0
4448,2,3,1,4,6,138,7,5,7,97222,0
55516,1,2,1,0,3,180,0,2,10,90249,0
9326,2,2,1,0,6,85,0,1,8,90813,0
38392,2,2,1,7,3,108,8,1,8,98107,0
59791,1,2,1,0,2,200,0,1,4,95821,0
1191,2,1,1,7,4,130,8,5,7,97124,0
30930,2,2,1,0,5,247,0,1,7,95207,1
5119,2,1,1,0,3,84,0,1,8,91405,0
16790,1,2,1,4,6,135,0,2,8,97103,1
24943,1,2,1,0,2,465,0,1,7,94704,0
34841,2,1,2,7,3,50,8,5,9,97756,0
47857,2,2,1,6,0,118,0,1,8,98077,0
11983,2,2,1,0,3,373,0,1,7,90660,0
27254,1,2,1,0,3,223,0,1,4,90241,1
59468,2,3,1,0,3,142,0,1,1,92603,0
43526,2,1,1,0,5,92,0,1,8,94544,0
42399,2,1,2,6,3,168,0,1,9,98258,0
49307,2,2,1,0,3,188,0,2,7,90024,1
52589,2,1,1,0,3,120,0,1,1,95630,0
56508,2,1,3,0,3,91,0,1,8,94127,1
32660,2,2,1,0,4,147,0,5,8,95821,1
30982,2,2,1,6,0,350,0,1,7,94110,0
10125,2,1,1,0,3,200,0,1,9,94103,0
28427,1,3,1,0,5,94,0,1,7,92011,0
15055,2,2,1,6,0,303,0,1,8,94539,0
2360,2,2,1,6,0,36,0,1,8,94122,0
37650,2,1,1,0,4,200,0,1,4,94706,0
32001,1,2,1,0,5,174,0,1,4,95822,1
8310,1,2,1,0,8,200,0,1,8,94709,0
16826,2,2,1,0,3,146,0,1,8,93023,1
34577,2,2,1,7,3,225,5,1,4,98109,1
9787,1,2,1,0,5,82,0,1,3,94565,0
5711,1,2,1,0,5,117,0,5,8,95472,0
25418,2,2,1,0,3,159,0,1,7,91790,0
21098,1,1,1,0,4,113,0,5,7,94501,1
50105,2,2,1,6,0,35,0,1,8,94086,0
15426,2,1,1,0,4,195,0,1,6,90731,0
1373,2,2,1,0,4,168,0,1,2,90040,0
51138,2,2,1,0,3,199,0,1,3,90620,0
19840,1,2,1,0,2,568,0,1,8,90265,0
37462,2,3,1,0,6,82,0,5,6,94531,0
59768,2,2,1,0,3,148,0,5,10,94123,0
22321,2,2,1,4,4,121,8,1,4,98115,0
11021,2,2,1,3,3,137,7,3,9,97232,0
25433,2,1,1,2,3,96,4,1,7,97423,0
37399,2,2,1,0,2,125,0,1,9,95070,0
30881,2,1,1,4,4,100,0,3,8,97266,1
39108,2,1,1,0,4,173,0,1,7,92020,0
43242,1,2,1,0,3,161,0,1,8,90041,0
28862,2,2,1,0,3,146,0,5,9,90042,0
22793,1,2,1,2,5,148,0,1,3,97630,1
406,1,2,1,0,4,200,0,1,3,93304,0
219,2,2,1,6,0,560,0,1,8,94621,0
58982,2,2,1,0,2,190,0,1,7,94122,0
6396,1,2,1,3,2,366,0,1,8,97070,0
24819,2,1,2,6,7,78,0,1,5,98368,0
42556,2,1,2,4,3,200,0,3,7,97116,0
44017,1,2,1,2,4,200,0,2,9,97214,0
51690,2,2,1,0,2,200,0,1,7,97006,0
36032,2,2,1,0,3,200,0,1,8,94114,0
44824,1,2,1,2,3,144,4,1,9,97222,0
50220,1,1,3,0,4,50,0,1,7,95032,0
36322,2,2,1,0,4,146,0,1,5,95126,0
47016,2,2,1,0,2,412,0,1,7,91016,1
1355,1,2,2,6,4,106,6,1,3,98109,0
24711,1,2,1,6,2,227,4,5,4,97005,0
51854,1,2,1,0,3,256,0,1,10,93726,0
38367,2,2,1,0,2,368,0,1,7,90016,1
54792,2,2,1,0,5,182,0,1,4,92683,0
10208,2,2,1,0,2,112,0,5,4,93654,0
18717,2,2,1,0,2,118,0,1,8,94555,0
47664,2,1,1,0,3,128,0,5,7,90024,1
58609,2,2,1,2,2,622,4,1,7,98683,1
19106,2,1,1,0,5,233,0,1,4,94070,0
71,2,2,1,6,0,306,0,1,8,94608,0
58797,2,1,1,6,3,123,0,2,4,98374,0
8792,2,2,3,4,3,135,6,5,9,98942,0
2926,2,1,1,0,3,193,0,1,8,91107,0
35398,2,2,3,0,3,160,0,1,10,90706,0
19041,2,1,1,0,5,91,0,1,4,94024,0
31283,2,2,1,0,3,181,0,1,7,90401,0
47132,1,2,1,0,3,171,0,1,9,90405,1
4085,1,2,1,0,3,524,0,1,7,94703,0
41182,1,1,1,0,2,96,0,1,9,94103,1
56208,2,2,2,4,3,112,8,2,4,98122,0
16458,2,2,1,0,3,202,0,1,7,90006,1
14778,2,1,1,4,4,171,5,1,7,98122,1
9447,2,2,1,0,2,110,0,3,7,94545,1
4244,2,1,1,0,5,296,0,1,5,95501,0
33026,2,2,1,0,2,143,0,1,9,93402,0
29021,2,2,1,2,2,315,0,1,2,98055,0
29284,2,1,1,0,4,200,0,1,8,94703,0
52630,1,3,1,0,5,76,0,1,3,95829,0
2175,1,2,1,0,3,158,0,1,10,92840,0
12070,2,1,2,7,4,60,0,5,4,98052,1
30437,2,2,1,0,2,418,0,1,7,94114,0
14001,2,1,1,0,8,132,0,1,5,94523,0
34088,1,2,1,7,4,78,8,5,8,97232,1
28568,2,2,1,0,4,120,0,1,3,94509,0
33727,2,2,1,6,0,496,0,1,8,91307,0
8539,2,2,1,2,2,350,0,1,3,98408,0
8631,2,2,3,0,3,111,0,1,3,94607,1
24421,2,1,1,0,2,108,0,1,3,91106,0
40457,2,2,1,6,0,35,0,1,8,94121,0
38704,2,2,1,3,6,138,6,5,9,97302,0
54254,1,3,1,0,4,145,0,1,4,94598,0
48160,1,2,1,0,2,186,0,1,8,90604,1
40032,2,2,1,1,2,254,0,1,3,97132,1
47826,2,1,1,0,4,124,0,1,8,90024,0
7585,2,2,1,0,4,184,0,1,3,91401,0
14853,2,3,1,3,5,104,5,3,8,97060,1
19636,2,2,1,0,3,140,0,1,5,95112,0
24120,2,2,1,6,0,35,0,1,8,94501,0
37628,2,3,1,0,8,246,0,5,8,90069,0
47887,2,1,1,0,4,114,0,1,8,92020,0
15327,2,2,3,0,4,121,0,1,3,92139,1
48529,1,2,1,0,4,200,0,1,3,90504,0
917,2,2,1,0,2,222,0,1,2,94609,1
38752,2,-1,3,0,0,200,0,1,8,98271,0
48067,2,3,1,0,7,225,0,1,3,91744,0
27320,1,2,3,0,6,154,0,1,4,90650,1
12046,2,2,3,0,3,143,0,1,8,93455,1
1112,1,1,1,0,3,137,0,1,7,93612,0
16765,2,1,2,7,4,200,0,1,8,98006,0
54195,1,2,1,0,5,121,0,5,4,95407,0
55285,2,1,1,0,7,200,0,1,6,91761,0
32123,2,3,1,0,5,133,0,1,4,94509,0
12992,2,2,1,0,4,96,0,2,7,95818,0
28978,2,2,1,0,4,166,0,1,2,90040,0
47433,2,-1,1,0,2,200,0,1,8,97420,0
24134,1,2,1,0,2,200,0,1,8,90012,0
6141,2,2,1,0,3,164,0,5,4,94131,0
16611,2,2,1,0,3,341,0,1,9,92804,0
21400,1,2,1,0,6,70,0,1,7,92126,1
15348,1,2,1,0,4,124,0,1,8,95482,0
27865,2,1,1,0,6,137,0,1,8,92692,1
21658,2,2,1,6,0,433,0,1,4,94513,0
7180,1,2,3,0,7,134,0,1,3,90302,1
2782,2,2,1,0,3,62,0,1,10,94131,0
15557,2,1,1,0,7,174,0,5,1,94521,0
57339,2,2,1,0,3,340,0,1,8,94303,0
28917,2,1,1,0,7,59,0,1,4,94608,0
28284,2,1,1,0,3,124,0,1,9,94086,0
44323,2,2,1,0,2,588,0,1,3,90502,0
39519,2,2,1,0,3,200,0,1,3,92660,0
2925,1,1,1,0,5,103,0,1,6,90745,0
41143,2,3,1,0,5,57,0,5,7,94941,1
21501,2,1,1,0,4,117,0,1,10,94546,0
52330,1,2,1,0,3,180,0,1,10,90034,0
45887,1,1,1,0,3,139,0,1,7,92127,0
8239,2,2,1,0,3,197,0,1,3,94704,0
17460,2,2,1,0,5,150,0,5,7,91423,0
7462,2,1,3,0,0,118,0,1,8,94086,0
59428,1,2,1,0,3,224,0,1,7,90262,0
33241,1,2,1,7,5,130,7,1,8,98117,0
40759,2,-1,1,0,5,200,0,1,3,95828,0
18421,2,1,1,0,5,119,0,3,8,91326,0
35838,1,1,1,0,5,103,0,1,9,93277,1
58647,1,1,1,0,3,72,0,1,8,95660,1
43980,2,1,1,0,9,118,0,1,8,92056,0
4489,2,2,3,0,4,87,0,1,10,90012,1
26698,2,2,1,6,0,333,0,1,8,94121,0
3168,2,1,1,0,5,100,0,5,8,90017,0
20093,2,1,1,0,3,146,0,1,7,95051,1
43429,2,2,1,6,0,364,0,1,7,94116,0
244,2,2,1,0,3,135,0,1,7,91780,0
45674,2,2,1,0,3,157,0,1,8,92056,0
27394,1,1,1,0,3,402,0,1,4,91401,0
42650,2,1,1,0,4,200,0,1,8,92821,0
39435,2,1,1,0,5,134,0,1,7,94539,0
33847,1,1,1,0,3,94,0,1,2,90247,0
41641,2,-1,3,2,2,200,0,1,7,98296,0
38884,1,-1,1,0,4,200,0,1,3,91335,0
17119,2,2,1,3,4,168,0,3,8,97080,1
5753,2,1,1,0,6,200,0,1,5,92562,0
56937,2,2,1,0,4,154,0,1,8,90046,0
43561,2,-1,1,0,3,200,0,1,8,98105,0
36248,2,3,1,0,6,146,0,1,9,90034,0
7095,2,2,1,0,4,209,0,1,9,91331,0
32552,1,2,1,4,3,155,6,5,4,98362,0
15544,2,1,1,0,3,116,0,1,7,95051,0
53142,1,2,1,0,2,187,0,1,6,94589,0
544,2,2,1,0,6,200,0,1,8,90039,0
13974,2,2,1,0,2,200,0,1,7,91350,0
7693,2,2,1,6,3,258,5,1,8,98005,0
19297,2,2,3,0,0,87,0,1,8,94111,0
42966,2,2,1,6,5,155,0,1,5,98033,0
58660,2,2,1,4,2,233,0,1,7,97215,0
42299,2,2,1,0,3,460,0,2,7,95051,0
29836,2,2,1,0,2,281,0,1,7,93304,0
25791,2,2,1,0,2,144,0,1,7,95472,0
56118,2,2,1,6,0,35,0,1,8,94065,0
7108,1,2,1,0,3,156,0,3,7,94131,0
4445,2,1,1,0,5,83,0,1,9,95758,0
52578,2,1,1,0,3,306,0,1,4,94115,0
25103,1,2,1,0,4,176,0,1,7,92804,0
2506,2,2,1,0,3,145,0,2,7,94588,1
38289,2,2,1,0,6,200,0,1,8,90025,0
27713,1,2,1,0,4,123,0,1,4,96007,1
36542,1,2,1,0,3,193,0,5,4,92614,1
16015,2,2,1,0,3,190,0,2,7,90020,1
9302,2,2,1,6,0,325,0,1,4,94114,0
6757,2,2,1,0,3,134,0,1,3,95035,1
30021,2,1,1,0,6,87,0,1,2,91356,0
32406,2,3,2,4,6,119,7,5,3,97305,0
8317,2,2,1,0,3,128,0,1,3,94591,0
10039,1,2,1,0,5,148,0,1,7,94901,0
45055,2,2,1,0,4,128,0,1,9,92104,0
31184,2,1,1,7,3,86,0,1,5,98155,0
50907,2,1,1,0,3,171,0,5,8,94806,1
39824,2,1,1,0,7,150,0,1,3,90025,0
772,2,2,1,6,2,121,7,5,9,98201,0
40984,2,2,1,6,0,36,0,1,8,94117,0
52720,2,2,1,0,5,96,0,1,4,90025,0
37356,2,-1,1,0,4,200,0,1,5,90277,0
6344,2,1,1,7,3,160,5,2,2,98007,1
54453,1,2,1,0,3,184,0,1,3,92040,0
39927,1,1,1,0,4,66,0,1,8,92869,1
8785,2,-1,1,0,5,200,0,1,8,90014,0
44062,2,3,1,7,3,153,7,4,7,97201,0
55722,1,3,1,0,5,270,0,1,6,94533,0
24875,1,3,1,0,6,200,0,1,8,91740,0
17600,1,1,1,0,3,94,0,3,7,95062,1
15336,2,2,1,7,3,59,8,5,8,97220,1
13175,2,2,1,0,3,181,0,2,9,95054,0
33436,2,1,1,0,4,122,0,1,8,91915,0
44725,2,3,1,0,6,188,0,1,8,94002,0
39579,2,2,1,0,2,270,0,1,3,91913,0
32304,2,3,1,0,5,70,0,1,7,95060,0
47963,2,-1,1,0,2,200,0,1,8,92646,0
44871,2,2,1,0,3,176,0,1,7,95112,1
1187,1,1,1,0,6,214,0,1,8,92028,1
22513,2,-1,1,0,2,200,0,1,7,94109,0
3008,2,2,1,0,5,152,0,3,4,94591,1
47157,2,1,1,0,5,302,0,5,4,94560,0
54591,2,2,1,0,5,159,0,1,2,91506,1
32068,2,1,1,0,4,164,0,1,9,94502,0
50374,2,2,1,0,7,148,0,2,1,92678,0
34487,2,2,1,0,7,176,0,1,3,91411,0
39496,1,2,1,3,3,276,4,1,8,98406,0
30217,2,1,1,0,4,66,0,1,9,91748,0
45074,2,2,1,2,2,329,3,1,7,98383,0
53383,1,2,1,3,3,156,4,3,8,97330,1
48484,2,2,1,0,3,222,0,1,8,91607,1
4221,2,2,1,0,2,220,0,1,5,90066,0
231,2,1,1,0,3,126,0,1,7,95132,0
3085,1,3,1,0,4,187,0,5,8,91977,1
51204,1,2,3,0,4,136,0,1,8,94607,1
34049,1,1,1,6,3,218,0,3,7,97205,0
18544,1,1,1,0,3,122,0,1,4,95758,0
56691,2,3,1,0,8,173,0,1,8,91356,0
34931,1,1,1,0,3,126,0,1,8,92337,0
31398,1,1,2,6,5,107,8,1,7,98040,0
22684,2,3,2,2,4,165,8,3,8,97224,0
18880,2,2,3,5,2,308,4,1,4,98178,0
47760,2,1,1,0,5,50,0,3,10,91913,1
2477,2,2,1,0,5,60,0,5,9,95928,0
21490,2,2,1,0,3,200,0,1,6,95626,0
50606,1,2,3,7,3,133,7,2,7,97124,1
41232,1,1,1,0,4,75,0,1,3,93060,0
40437,2,1,1,0,3,119,0,2,5,94536,0
20559,2,-1,1,0,7,200,0,1,8,90056,0
32767,1,2,1,0,5,191,0,1,7,91602,0
8108,2,1,1,0,5,200,0,1,8,91367,0
46367,1,3,1,7,4,188,6,1,6,97232,0
52387,2,3,1,0,5,73,0,1,3,91766,0
12056,2,1,1,0,3,121,0,3,7,91367,0
45520,2,2,1,0,5,166,0,1,1,97023,1
35226,2,2,1,0,2,228,0,1,9,92103,0
56566,2,1,3,0,4,62,0,1,8,90034,1
9373,2,-1,3,0,0,200,0,1,8,91304,0
31067,1,2,1,0,4,83,0,1,8,94610,1
51571,2,1,1,0,4,128,0,1,5,90034,1
51367,2,1,1,0,6,97,0,1,2,94509,1
1400,2,2,1,6,4,200,0,1,3,98055,0
57637,2,3,1,0,4,182,0,5,10,90302,1
28953,2,3,1,0,6,140,0,5,8,90046,0
22984,2,2,1,0,2,197,0,1,4,92399,0
24660,2,1,1,0,6,103,0,5,7,94114,0
5488,2,2,1,0,4,145,0,1,6,94804,1
9556,1,2,1,1,4,361,5,2,6,97213,0
23942,2,2,1,0,3,190,0,5,7,91103,1
20186,2,2,1,0,4,126,0,1,2,94601,1
24522,2,1,1,0,4,175,0,1,5,90062,0
17955,2,2,1,0,3,160,0,1,8,94086,0
33085,2,1,1,0,3,100,0,1,5,95630,0
9205,2,2,1,0,3,363,0,1,10,90004,0
56485,1,1,2,6,4,200,0,5,9,97305,0
2597,2,2,1,0,3,113,0,1,8,95124,0
21975,2,2,1,0,2,514,0,1,3,91306,0
56838,1,2,1,0,2,183,0,2,8,95949,1
38109,1,2,1,0,3,93,0,1,8,94131,0
3618,2,2,3,0,3,70,0,1,7,94110,1
24205,2,1,1,0,6,220,0,1,7,91342,0
25146,2,1,1,0,4,200,0,1,8,91764,0
30002,2,1,2,1,7,132,0,1,8,98188,0
26544,2,2,1,0,2,315,0,1,7,90032,1
36797,2,2,1,0,3,121,0,1,7,94002,0
8264,1,2,1,0,2,241,0,1,4,90026,0
53602,2,1,1,0,5,157,0,5,4,93117,1
33618,2,2,1,5,3,172,5,3,4,97212,0
32368,1,3,2,2,5,175,7,1,6,99301,0
6897,1,2,1,0,4,94,0,1,7,93551,0
44985,2,2,1,4,3,265,5,1,8,97317,0
28239,2,2,1,6,0,451,0,1,8,94110,0
46160,1,2,1,0,4,207,0,1,9,90230,0
2717,1,-1,1,0,4,200,0,1,8,90037,0
48394,2,2,1,0,3,156,0,1,7,93101,0
15903,1,2,1,0,3,200,0,1,1,91320,0
16696,1,2,1,0,3,136,0,5,7,90274,1
37967,2,1,1,6,2,201,0,1,10,98052,0
55962,1,2,1,5,4,148,6,1,7,98422,1
414,2,2,1,2,4,239,0,5,8,98118,1
20754,2,2,1,6,0,119,0,1,8,97124,0
24733,2,2,2,6,3,148,7,5,7,98101,1
27024,1,3,1,0,9,210,0,5,6,95820,0
42004,1,2,1,0,3,248,0,1,4,94703,0
54288,2,2,1,0,4,72,0,1,7,94025,0
37011,1,2,1,0,4,141,0,1,4,90056,1
53244,2,1,1,4,4,487,5,1,9,98034,0
44694,2,2,1,6,3,149,7,1,7,97225,0
8136,1,2,1,0,3,157,0,1,9,90037,0
9045,2,1,1,0,3,183,0,1,7,95134,0
11290,2,1,2,7,4,134,8,1,4,98052,0
25563,2,1,2,7,5,104,7,5,3,97601,0
5147,1,3,1,4,6,270,3,1,8,98661,0
13206,2,2,1,0,3,77,0,1,9,94501,0
33762,2,2,1,0,4,118,0,1,4,92117,0
23613,2,-1,3,0,0,200,0,1,8,91932,0
33366,1,3,1,0,4,107,0,1,7,94103,0
48952,1,2,1,0,4,132,0,1,8,93003,1
37888,1,2,1,0,3,230,0,5,7,90006,0
23100,2,2,1,2,2,322,3,2,8,98174,0
41867,2,1,1,0,3,107,0,5,4,94114,1
6421,1,3,1,0,5,150,0,1,4,95963,0
16144,2,1,2,7,6,94,7,1,9,98387,0
35038,2,1,1,0,4,73,0,1,8,92109,0
9451,1,3,1,0,3,326,6,1,7,92083,1
50350,2,3,1,0,4,126,0,1,9,95050,0
50014,2,2,1,6,0,381,0,1,8,93721,0
28193,2,2,1,0,4,84,0,1,4,93536,1
45644,1,2,1,0,5,267,0,1,4,94105,0
17427,2,2,1,0,3,193,0,1,9,95422,0
3872,2,2,1,6,0,389,0,1,10,94131,0
25988,2,1,1,0,2,344,0,1,3,90001,0
27260,1,2,1,2,3,102,0,1,3,98908,0
20112,2,1,1,0,4,52,0,1,9,92563,0
10922,2,2,1,0,2,195,0,1,8,91764,1
29907,1,2,1,0,2,240,0,1,7,95762,0
1133,2,2,1,0,2,200,0,1,8,95337,0
45636,2,3,1,0,6,130,0,1,8,94806,0
33012,1,2,1,0,3,168,0,1,9,92683,0
37836,1,1,1,0,4,83,0,1,7,93030,0
27630,2,2,1,0,2,291,0,1,10,92708,0
16469,2,2,2,6,2,139,7,1,6,98052,0
27203,2,2,1,0,3,157,0,1,7,94704,0
46755,2,1,1,0,5,126,0,1,8,94561,1
34536,1,2,1,0,3,224,0,1,6,94112,0
23282,1,1,1,0,2,250,0,1,8,94578,1
47844,1,3,2,4,4,309,7,1,9,97404,0
18788,2,-1,1,0,2,200,0,1,3,90011,0
34291,2,3,1,0,3,158,0,1,7,90059,1
26862,2,1,1,4,3,178,7,1,9,98042,0
15852,1,2,1,0,3,207,0,5,5,90027,1
32740,1,3,1,0,5,205,0,1,8,91950,0
13636,2,1,1,0,4,283,0,1,4,94116,0
32034,1,2,3,6,3,173,7,3,8,97302,1
26393,2,3,1,0,5,282,0,1,10,91406,0
7683,2,1,1,0,4,84,0,1,8,90029,0
36661,2,1,2,6,4,146,6,3,3,98003,0
32313,2,-1,1,0,2,200,0,1,8,93103,0
8801,2,1,2,7,5,90,6,1,7,98117,0
32993,2,2,1,0,4,185,0,1,8,95833,0
25171,1,2,1,0,3,306,0,1,6,90802,0
26399,1,2,1,0,4,101,0,1,7,90057,0
49132,2,2,1,5,3,121,4,4,3,97330,1
42427,1,2,1,0,3,230,0,1,3,94080,0
26938,1,1,1,0,6,114,0,1,9,91360,0
30733,1,3,1,0,6,187,0,1,7,91602,0
14295,2,2,1,0,2,217,0,1,7,90025,0
4473,2,2,2,3,5,200,0,3,3,97056,0
23069,2,2,1,0,3,200,0,1,10,90015,0
773,2,2,1,7,3,133,6,1,7,98040,0
51141,2,2,1,0,3,66,0,1,8,94102,0
58516,2,2,1,6,5,179,4,1,8,98204,0
41788,2,3,1,0,6,263,0,1,5,90025,0
48735,2,2,1,0,6,131,0,1,5,92883,0
52576,2,1,3,0,0,163,0,1,8,94102,0
31797,2,2,1,0,2,380,0,1,7,94566,0
32734,1,2,1,0,3,106,0,1,9,94608,0
16295,2,2,1,6,0,34,0,1,8,94566,0
38856,2,1,1,0,4,130,0,3,10,92124,1
14349,2,3,1,0,5,102,0,5,8,92057,1
16991,2,2,1,6,0,35,0,1,8,93410,0
42189,2,1,1,2,6,82,8,3,7,97401,0
42881,2,2,1,5,2,251,4,1,5,97701,0
10199,2,3,1,6,7,172,0,3,7,97222,0
18054,2,2,1,6,0,117,0,1,8,97302,0
21802,1,2,1,0,4,159,0,1,4,91767,0
4581,2,2,2,7,4,108,8,3,4,98011,1
42030,1,2,1,3,2,285,0,1,7,98012,0
32469,2,2,1,0,3,94,0,1,8,94122,0
8007,1,3,1,0,4,125,0,1,7,94561,1
57410,2,2,1,0,3,70,0,1,4,94702,0
33118,2,2,1,0,6,62,0,1,8,94610,0
46461,2,2,1,0,3,248,0,1,4,90008,0
50026,2,1,1,0,5,108,0,1,4,94566,0
